depth.mbsf,substrate,treatment,conc.uM,slope,int,slope.se,int.se,pval,rsq,n,calib.slope,v0.bulk,v0.bulk.se,sed.conc,v0,v0.se
30.9,leu-amc,live,800,95.09782260106338,732.09784243396075,10.073816562181184,177.3082338818499,2.688454333011136e-6,0.8991075695324194,12.0,1455.8296071428579,0.06532208311637366,0.006919639848478956,30.2,0.0021629828846481346,2.291271473006277e-4
30.9,mub-b-glu,killed,800,8.693905814836683,538.7544206262138,3.0421762582929253,53.54503888230633,0.017021211317132284,0.44955056442509916,12.0,1589.8829107142856,0.0054682679814017105,0.0019134593106143703,30.2,1.8106847620535466e-4,6.33595798216679e-5
30.9,pro-amc,live,800,24.329037893493137,319.017011773145,5.73927552658784,101.01641231000123,0.005445510949809302,0.7496817696834437,8.0,1455.8296071428579,0.016711459757464443,0.003942271470801772,30.2,5.533595946180279e-4,1.3053879042389976e-4
30.9,mub-a-glu,killed,800,20.484666216558356,597.3071179002447,23.84412397881707,419.67803215870026,0.4104021858810728,0.06873358287401633,12.0,1589.8829107142856,0.012884386691945273,0.014997408814278428,30.2,4.266353209253402e-4,4.966029408701466e-4
30.9,mub-po4,live,800,256.30790530846485,679.2565949306561,18.92946001774762,333.1755252209203,9.313536765557117e-8,0.9482765529141224,12.0,1589.8829107142856,0.1612118122543462,0.011906197550889577,30.2,0.005338139478620735,3.942449520162112e-4
30.9,orn-amc,killed,800,69.97827411595921,5315.228532084281,19.398794050192564,341.4362264040121,0.004789105008917155,0.5654627502308106,12.0,1455.8296071428579,0.04806762671443072,0.013324906949971788,30.2,0.0015916432686897588,4.4122208443615193e-4
30.9,mub-xylo,killed,800,9.468913832390916,571.4472163614372,2.7481467584784722,48.369855177156914,0.006272642554146609,0.5427924963677292,12.0,1589.8829107142856,0.0059557303047787485,0.001728521477876515,30.2,1.9720961274101816e-4,5.723581052571242e-5
30.9,mub-xylo,live,800,7.47458899485189,128.57453266098395,1.2285673812784175,21.62389112753109,8.965760228222253e-4,0.860513475620921,8.0,1589.8829107142856,0.0047013455799042375,7.727407930477471e-4,30.2,1.556736946988158e-4,2.5587443478402222e-5
37.5,orn-amc,live,800,31.251453637812315,635.5237533746357,6.171263018084803,82.4680307655605,0.001456778927742632,0.7855680408695909,9.0,452.9015625,0.069002750763997,0.013626058130644676,30.2,0.002284859296821093,4.511939778359164e-4
37.5,mub-b-glu,live,800,30.66075196778769,68.4367125836,2.1800625884778935,29.132686143919567,2.1775730218160273e-6,0.965820418325875,9.0,1589.8829107142856,0.01928491196500298,0.0013712095235355781,30.2,6.385732438742708e-4,4.540428885879398e-5
37.5,arg-amc,killed,800,6.118179512361564,234.0783560200426,1.4631765632266842,19.552770555722105,0.004129854848491231,0.7141037799651904,9.0,452.9015625,0.013508850529438314,0.003230672367633274,30.2,4.473129314383548e-4,1.0697590621302232e-4
37.5,mub-cell,killed,800,3.620470729087326,125.62303521547967,0.7876947371772809,10.526148963193233,0.0024951250694990705,0.7511186336184504,9.0,1589.8829107142856,0.002277193310707868,4.954419799527211e-4,30.2,7.54037520101943e-5,1.6405363574593415e-5
37.5,phe-arg-amc,killed,800,2.3977600397369696,396.07537205347677,2.2713149652218263,30.352112992312847,0.3261856603936639,0.13734035176246773,9.0,452.9015625,0.005294218961183137,0.005015030093259672,30.2,1.7530526361533567e-4,1.6606059911455868e-4
37.5,mub-nag,killed,800,6.5559515245211974,147.36338805596085,1.6577122471269998,22.152396388858186,0.005497992142145385,0.6908207995461426,9.0,1589.8829107142856,0.0041235436146526095,0.0010426631017640415,30.2,1.3654117929313278e-4,3.45252682703325e-5
37.5,phe-val-arg-amc,killed,800,14.911158207337298,309.8007711933647,5.510948839335107,73.64409799061853,0.03038593758002646,0.5112070824649237,9.0,452.9015625,0.03292361837973853,0.012168094119426022,30.2,0.0010901860390641897,4.0291702382205374e-4
37.5,arg-amc,live,800,49.96904373859657,163.14679743858605,1.6483341876131454,22.02707518665964,1.0963048289335173e-8,0.9924405362198979,9.0,452.9015625,0.11033091487423731,0.0036394976835902293,30.2,0.0036533415521270633,1.205131683308023e-4
37.5,mub-nag,live,800,19.510633640092063,94.963710129983,1.3879191391366643,18.547087999816608,2.184616169488744e-6,0.9657889918701017,9.0,1589.8829107142856,0.012271742471479573,8.729694053464069e-4,30.2,4.063490884595885e-4,2.8906271700212148e-5
37.5,mub-cell,live,800,5.222900391104173,87.7302411519695,2.114485894579538,28.256369449255075,0.04282941715300551,0.4656970195570199,9.0,1589.8829107142856,0.00328508493041018,0.0013299632824089948,30.2,1.0877764670232385e-4,4.403851928506605e-5
37.5,leu-amc,live,800,69.22136654711859,354.171999139183,2.286609081159053,30.55649183987568,1.1070198235486347e-8,0.9924195175402931,9.0,452.9015625,0.15283976095162752,0.005048799276683999,30.2,0.005060919236808859,1.671787839961589e-4
37.5,phe-arg-amc,live,800,29.486612174278008,452.2156102186315,5.035901045107531,67.2959232337388,6.272307335416467e-4,0.8304440489525948,9.0,452.9015625,0.06510600672586112,0.011119195564946921,30.2,0.0021558280372801692,3.681852836075139e-4
37.5,mub-po4,killed,800,89.81381765532257,351.50182740235437,0.6522025194783773,8.715534775312634,0.004622871316320646,0.9999472702479212,3.0,1589.8829107142856,0.05649083781583134,4.102204728934175e-4,30.2,0.0018705575435705743,1.3583459367331705e-5
37.5,phe-val-arg-amc,live,800,55.632446548718924,465.3396509012154,5.752857775728323,76.87678367432336,2.6672364956444546e-5,0.9303598114808465,9.0,452.9015625,0.12283562512266431,0.012702225499008568,30.2,0.004067404805386235,4.206034933446546e-4
37.5,mub-a-glu,killed,800,3.167367221982756,128.56662583260297,0.585495184837807,7.82410906402698,9.980298089387995e-4,0.8069770161079769,9.0,1589.8829107142856,0.0019922015644282605,3.6826308459077787e-4,30.2,6.596693921947883e-5,1.2194141873866817e-5
37.5,leu-amc,killed,800,7.3627809444665715,441.51997474854227,2.622949352542968,31.180151454356945,0.030875395563131822,0.5677107597766547,8.0,452.9015625,0.016256912216915945,0.005791433657381051,30.2,5.383083515535081e-4,1.9176932640334606e-4
37.5,mub-po4,live,800,101.75055049742926,185.7809726058487,4.141653091481297,55.34587872330818,4.7168505678874866e-8,0.988535262664552,9.0,1589.8829107142856,0.06399876985388557,0.0026050051004199923,30.2,0.0021191645646981977,8.625844703377458e-5
37.5,pro-amc,killed,800,5.3566828538451015,216.938414810224,0.8347821650767366,11.155389272884094,3.6144214210941664e-4,0.8546998328282202,9.0,452.9015625,0.011827477088567346,0.0018431867632974586,30.2,3.916383141909717e-4,6.10326742813728e-5
37.5,mub-a-glu,live,800,5.337346711848851,87.11421651842045,1.5022828482718933,20.075356987184225,0.009308455903877709,0.6432677326340029,9.0,1589.8829107142856,0.0033570690494754392,9.449015635981418e-4,30.2,1.111612268038225e-4,3.1288131244971586e-5
37.5,mub-xylo,killed,800,3.528596436407762,112.73802102197818,0.2342307468681598,3.2584083213171047,5.392581130056567e-6,0.9742425903078871,8.0,1589.8829107142856,0.0022194064812121744,1.4732578436416248e-4,30.2,7.349028083484021e-5,4.878337230601407e-6
37.5,pro-amc,live,800,81.95558170801029,167.65702663952106,1.7166579847281243,22.940102063975694,4.6277351596849676e-10,0.9969382004215126,9.0,452.9015625,0.18095672104909172,0.003790355624414796,30.2,0.005991944405599064,1.255084643845959e-4
37.5,mub-xylo,live,800,6.912566137066879,104.03025206252528,0.2270449121937359,3.0340542526038385,1.0639390136202213e-8,0.9925049305304656,9.0,1589.8829107142856,0.004347846052361978,1.428060586497729e-4,30.2,1.4396841232986683e-4,4.728677438734202e-6
37.5,mub-b-glu,killed,800,3.9226632072957797,137.76535255488432,0.8858055325893786,11.83722646398487,0.003050300328114521,0.7369444248181761,9.0,1589.8829107142856,0.0024672654702184624,5.571514270767357e-4,30.2,8.169753212643916e-5,1.844872275088529e-5
37.5,orn-amc,killed,800,22.250497097420194,820.7598102529304,4.337139525760605,61.47396460986562,0.002156535323956357,0.81435182800235,8.0,452.9015625,0.049128770884777406,0.00957634039021582,30.2,0.0016267804928734241,3.1709736391443116e-4
43.15,mub-b-glu,live,800,34.93755351745056,80.04454161551341,2.8663499985257075,48.38528101023145,5.725280626783754e-6,0.9550037249241685,9.0,530.6024910714285,0.06584506123765511,0.0054020666068449455,30.2,0.0021803000409819574,1.7887637771009753e-4
43.15,orn-amc,live,800,61.78153764017704,830.2272933495647,9.817590122277466,165.72535006331933,4.069211408378814e-4,0.8497890660985553,9.0,644.759255952381,0.09582109457105638,0.015226753290692657,30.2,0.0031728839261939198,5.041971288308827e-4
43.15,mub-cell,killed,800,5.342877923471335,112.89685700824988,0.5736589293192065,9.683621509381197,3.411817114246284e-5,0.925329117868745,9.0,530.6024910714285,0.010069455031548444,0.0010811463175772799,30.2,3.334256632963061e-4,3.579954693964503e-5
43.15,arg-amc,killed,800,6.805748161063025,257.32093085115525,7.0482979337054275,118.978448668718,0.3664167187499508,0.11753869701138321,9.0,644.759255952381,0.010555487336137858,0.010931673905625921,30.2,3.4951944821648537e-4,3.6197595713993117e-4
43.15,mub-cell,live,800,8.224541942206313,120.4113008394287,0.6856492341342153,11.574068374447485,6.375185613522548e-6,0.9536074518397627,9.0,530.6024910714285,0.015500383207019554,0.001292208848755508,30.2,5.132577220867402e-4,4.2788372475347946e-5
43.15,phe-arg-amc,killed,800,7.536396622469396,303.09029967388966,2.4110815097557516,38.90998861641792,0.02043524535009526,0.619535717347668,8.0,644.759255952381,0.01168869861563647,0.003739506625917788,30.2,3.870430005177639e-4,1.2382472271250955e-4
43.15,arg-amc,live,800,55.947530459811624,198.07952545281327,2.6690820434858558,45.055308939888924,1.4141082098539374e-7,0.9843182124814462,9.0,644.759255952381,0.08677274493279033,0.004139656808095489,30.2,0.0028732696997612692,1.3707472874488374e-4
43.15,mub-nag,killed,800,14.061914403028963,147.4416663227794,3.7538400462523422,63.3665133702446,0.007205762119521792,0.6671829302231091,9.0,530.6024910714285,0.02650178738255486,0.007074674750720326,30.2,8.775426285614193e-4,2.3426075333511014e-4
43.15,phe-val-arg-amc,live,800,94.17914599044684,503.9001918202982,8.738028437379443,147.501861822687,1.3028092508701828e-5,0.9431665720567224,9.0,644.759255952381,0.1460686994734706,0.013552389293694444,30.2,0.004836711903095053,4.487546123739882e-4
43.15,phe-arg-amc,live,800,34.072847179952745,528.7723910135387,2.764855460660909,46.672007426015384,5.317546203685754e-6,0.9559388172158474,9.0,644.759255952381,0.05284584418974082,0.004288198168752011,30.2,0.001749862390388769,1.4199331684609307e-4
43.15,leu-amc,killed,800,6.0256504627002725,198.10383030196738,5.063118327899837,85.467721391139,0.2727967958534799,0.16828590348131336,9.0,644.759255952381,0.009345581947171458,0.007852726860696322,30.2,3.094563558666046e-4,2.600240682349776e-4
43.15,mub-nag,live,800,37.852032115628646,171.8742693427971,1.1600918228481036,19.582873297067007,6.572671736148301e-9,0.993467819522105,9.0,530.6024910714285,0.07133783341121384,0.0021863670871683388,30.2,0.002362179914278604,7.239626116451454e-5
43.15,mub-a-glu,killed,800,6.218474739763338,99.6625363574776,0.729903042191962,12.321092617735376,6.085962035414766e-5,0.9120419757936974,9.0,530.6024910714285,0.011719648596459796,0.001375611789379451,30.2,3.880678343198608e-4,4.55500592509752e-5
43.15,phe-val-arg-amc,killed,800,5.427560842248611,302.21088530329126,1.9650645670053277,33.17117634856371,0.02801403981608864,0.5214915771429746,9.0,644.759255952381,0.008417964987926387,0.0030477492938084452,30.2,2.7874056251411876e-4,1.0091885078835911e-4
43.15,mub-xylo,killed,800,6.102617120159688,99.40249143924808,1.0810197684778258,17.889035457090582,0.0013247212785091598,0.8415579959787487,8.0,530.6024910714285,0.011501297530354351,0.0020373439376339102,30.2,3.8083766656802487e-4,6.746171978920233e-5
43.15,mub-po4,killed,800,93.98672148229153,460.53043116581193,14.837910438101801,250.4706217040728,3.910921913473237e-4,0.8514508668833874,9.0,530.6024910714285,0.1771320773344037,0.02796426833228786,30.2,0.0058653005739868775,9.25969150075757e-4
43.15,pro-amc,killed,800,6.227914444295426,146.67935464402515,0.6093461258017303,10.286037484807226,1.852387263679919e-5,0.9371981692135708,9.0,644.759255952381,0.009659286604728312,9.450754218357959e-4,30.2,3.198439273088845e-4,3.129388814025814e-5
43.15,leu-amc,live,800,69.85919055823214,502.42357876565103,7.873290957198432,132.90470306672273,4.678591672388864e-5,0.9183473091437131,9.0,644.759255952381,0.10834926356356431,0.012211210439420072,30.2,0.003587723959058421,4.0434471653708846e-4
43.15,mub-po4,live,800,215.60590626321823,623.094311623731,29.76240891575438,502.4028885763715,1.7077885616651145e-4,0.8823113078656359,9.0,530.6024910714285,0.4063416774162748,0.05609172481579592,30.2,0.013455022431002477,0.0018573418813177458
43.15,mub-a-glu,live,800,12.51398649554838,97.05649687234563,1.9428131137087126,32.79556177909504,3.5320757632361147e-4,0.8556363212710476,9.0,530.6024910714285,0.023584485007372074,0.003661522790414445,30.2,7.809432121646383e-4,1.2124247650378957e-4
43.15,mub-xylo,live,800,12.732412360338804,92.09526108778392,3.151052026349194,53.19117967142338,0.015595161140143728,0.8032187970376401,6.0,530.6024910714285,0.02399614131970744,0.005938630291739445,30.2,7.945742158843523e-4,1.9664338714369024e-4
43.15,pro-amc,live,800,19.844098895090326,204.74006186531304,2.7036868652389394,45.63945394161347,1.5731896357084043e-4,0.8850015262098718,9.0,644.759255952381,0.0307775324074695,0.004193327727021606,30.2,0.0010191235896513078,1.3885191149078167e-4
43.15,orn-amc,killed,800,29.000886971144425,569.4666881080356,2.2897759908789173,38.652451663663754,4.422948695836055e-6,0.9581869613258892,9.0,644.759255952381,0.04497940386804823,0.003551365831106471,30.2,0.0014893842340413322,1.175948950697507e-4
43.15,mub-b-glu,killed,800,6.7323379517388675,102.6118401749698,2.397647269938195,40.47336751584538,0.026225150300425982,0.529704702937507,9.0,530.6024910714285,0.012688100913632113,0.004518725995983741,30.2,4.20135791842123e-4,1.4962668860873317e-4
48.22,mub-cell,killed,800,3.4255722307882914,389.4805952916365,1.3839929244112477,22.170561444385637,0.042511837580077996,0.46671963530839816,9.0,171.17607142857136,0.02001198065944468,0.008085200886204253,30.2,6.626483662067775e-4,2.6772188364914746e-4
48.22,mub-cell,live,800,1.8821895803674102,88.95842998007697,0.2204625564374334,3.531650030480987,6.004244797960689e-5,0.9123775156394337,9.0,171.17607142857136,0.01099563487267444,0.001287928590705088,30.2,0.00036409386995610733,4.2646642076327414e-5
48.22,mub-b-glu,live,800,6.921363681356387,77.70610801020136,1.1725834651176548,18.78393545481504,5.978717263693998e-4,0.8327016501111921,9.0,171.17607142857136,0.04043417764874073,0.0068501599279134785,30.2,0.0013388800545940638,2.2682648767925425e-4
48.22,mub-nag,killed,800,9.383613622065607,342.3729879354605,0.5970290329075109,9.563971480409782,1.021850882130402e-6,0.972444176911833,9.0,171.17607142857136,0.054818489195092995,0.003487806607108869,30.2,0.0018151817614269203,1.1549028500360492e-4
48.22,phe-arg-amc,live,800,4.657882751065739,277.2994223571977,2.13698869304801,34.23300675134089,0.0656748508068446,0.4042991540732208,9.0,229.21180357142848,0.020321304044947315,0.009323205261469302,30.2,6.72890862415474e-4,3.087154060089173e-4
48.22,arg-amc,killed,800,6.7718164503521905,508.2372595268827,1.6443322585809996,26.34100849132866,0.004469216006438781,0.7078489603331285,9.0,229.21180357142848,0.029543925508364637,0.007173855067496915,30.2,9.782756790849218e-4,2.3754486978466607e-4
48.22,orn-amc,live,800,33.752162867959925,651.0764939727128,15.306779653795447,245.20349262226753,0.06325803879285516,0.4098917635135828,9.0,229.21180357142848,0.14725316210620826,0.06678006723604638,30.2,0.004875932520073121,0.002211260504504847
48.22,phe-val-arg-amc,killed,800,-0.2751121542450492,1026.1576849512574,1.4318656232827074,22.93744730999783,0.8530910824486085,0.0052460528474994154,9.0,229.21180357142848,-0.001200252997264676,0.006246910503614183,30.2,-3.974347673061841e-5,2.068513411792776e-4
48.22,phe-arg-amc,killed,800,0.6130431749831894,1104.9564531556323,3.2988789486075465,52.845644755595046,0.8578454734220364,0.004909237232149597,9.0,229.21180357142848,0.002674570704610982,0.014392273422252133,30.2,8.85619438612908e-5,4.7656534510768654e-4
48.22,arg-amc,live,800,18.028955226656873,113.22953396116232,0.3555680695139908,5.695942221796412,3.039251838151831e-10,0.9972846765307796,9.0,229.21180357142848,0.0786563123964014,0.0015512642192669031,30.2,0.00260451365550998,5.136636487638752e-5
48.22,mub-nag,live,800,7.620192879392913,90.38386554865629,1.5970086318708285,25.58291836294499,0.0020320864756397487,0.7648450607808881,9.0,171.17607142857136,0.04451669451108229,0.009329625446727413,30.2,0.0014740627321550427,3.089279949247488e-4
48.22,phe-val-arg-amc,live,800,11.416251586900357,284.14429219649156,1.2864961490366593,20.60873391554093,4.675250858804501e-5,0.91836381131273,9.0,229.21180357142848,0.049806560609095114,0.0056126958951996245,30.2,0.001649223861228315,1.8585085745694122e-4
48.22,leu-amc,live,800,6.3827247585685996,281.8010271167584,3.4412508228358867,55.12633877494816,0.10602248672886191,0.3295126671787713,9.0,229.21180357142848,0.027846405198672822,0.015013410170054796,30.2,9.220663973070471e-4,4.971327870879072e-4
48.22,leu-amc,killed,800,-4.1170847137401205,1169.4869227541305,4.545854375825792,72.82128541180855,0.3952090237817666,0.10488845462420478,9.0,229.21180357142848,-0.017961922770077274,0.01983254921864957,30.2,-5.947656546383204e-4,6.567069277698533e-4
48.22,mub-a-glu,live,800,2.7266901526812397,68.722403213195,0.3125631864520855,5.007035229921301,5.2226443183957494e-5,0.9157661415924228,9.0,171.17607142857136,0.015929154875008553,0.0018259747629651166,30.2,5.274554594373694e-4,6.0462740495533663e-5
48.22,mub-a-glu,killed,800,3.4824102682999243,310.3700508450293,0.39387773236060125,6.309635195996976,4.7881254663339256e-5,0.9178108974393813,9.0,171.17607142857136,0.020344024951834874,0.0023010093003855343,30.2,6.736432103256581e-4,7.619236093991835e-5
48.22,mub-xylo,live,800,2.4030952113641657,78.84928737904626,0.2777282475760887,4.449004810011282,5.50608967172459e-5,0.9144975178273254,9.0,171.17607142857136,0.014038733283856986,0.0016224712090788906,30.2,4.648587180085095e-4,5.372421222115532e-5
48.22,mub-xylo,killed,800,3.8187761452421563,334.6231029861517,2.2459460396542337,35.97842430741555,0.13287144586236832,0.2922867141232675,9.0,171.17607142857136,0.02230905355738148,0.013120677562643011,30.2,7.387103826947511e-4,4.3445952194182157e-4
48.22,mub-po4,killed,800,41.33328773866616,2259.269101876954,11.03791783850109,176.81942684835008,0.007218475216107648,0.6670234988699042,9.0,171.17607142857136,0.24146650518214388,0.06448283189573614,30.2,0.007995579641792844,0.002135193109130336
48.22,pro-amc,killed,800,1.8852738304104268,479.01785760313766,0.5627286356142172,9.014504028413011,0.012246802777106127,0.6158928695782615,9.0,229.21180357142848,0.008225029431448653,0.0024550595861388786,30.2,2.7235196792876334e-4,8.129336377943307e-5
48.22,mub-b-glu,killed,800,3.1942767288494642,322.40878163033165,0.7516707882085975,12.041220082839505,0.0037951523017108434,0.7206574046318187,9.0,171.17607142857136,0.018660766672533302,0.004391214157069003,30.2,6.17906181209712e-4,1.4540444228705308e-4
48.22,orn-amc,killed,800,19.93824637462607,1673.3612144402007,5.166134254818393,82.75771855923352,0.006216215874913908,0.6802933220475748,9.0,229.21180357142848,0.08698612403009508,0.022538692049550092,30.2,0.0028803352327846053,7.463143062764932e-4
48.22,mub-po4,live,800,89.20917548942298,500.150382488105,8.906588857099681,142.67708456689573,2.1168662045062667e-5,0.934775729979281,9.0,171.17607142857136,0.5211544741324918,0.0520317400835796,30.2,0.017256770666638804,0.0017229053007807816
48.22,pro-amc,live,800,6.17118707122135,102.39531208320683,1.7601739821782387,28.19670876662355,0.009912483143481596,0.6371572550685204,9.0,229.21180357142848,0.0269235134276069,0.007679246682554556,30.2,8.915070671393013e-4,2.5427969147531645e-4
54.95,arg-amc,killed,800,8.733104295340288,851.7426862912483,3.070088686500264,37.09396414733776,0.024880916573038127,0.5361664126794032,9.0,1347.9606666666666,0.006478753061048979,0.0022775803199749133,30.2,2.1452824705460194e-4,7.541656688658654e-5
54.95,mub-nag,killed,800,7.399928679943514,552.2628280464797,2.06352771856878,24.932316628574185,0.008903860080473752,0.647529305584736,9.0,627.7616517857141,0.011787799810475638,0.003287119741543505,30.2,3.9032449703561714e-4,1.0884502455442069e-4
54.95,arg-amc,live,800,-0.07620685993593154,496.0151127157889,1.2110957497555714,14.632913543496894,0.9515861869467455,5.65311152401978e-4,9.0,1347.9606666666666,-5.653492851863498e-5,8.98465199841814e-4,30.2,-1.8720175006170523e-6,2.975050330602033e-5
54.95,mub-nag,live,800,1.4138328301353607,344.44138668179454,1.0270284757212524,12.408943632220316,0.21104461240997077,0.21304950390658162,9.0,627.7616517857141,0.002252180944971088,0.0016360165881426406,30.2,7.457552797917509e-5,5.4172734706709956e-5
54.95,leu-amc,killed,800,-21.011125176314387,1978.3145021921373,7.131814333862814,86.16925835694552,0.021525441432235445,0.5535593866692303,9.0,1347.9606666666666,-0.015587342936550366,0.005290817833356276,30.2,-5.161371833294823e-4,1.7519264348861841e-4
54.95,mub-po4,killed,800,84.84680644171448,4330.6968497256585,6.566253904814991,79.33594491863968,3.8640027116398055e-6,0.9597629294416382,9.0,627.7616517857141,0.13515767680354718,0.010459788179377953,30.2,0.00447541976170686,3.463506019661574e-4
54.95,phe-val-arg-amc,live,800,-19.013953480594342,1463.1129715101597,3.5070573906046962,42.373584086276956,9.85398001498905e-4,0.8076607530846461,9.0,1347.9606666666666,-0.01410571832753355,0.0026017505386690533,30.2,-4.670767658123692e-4,8.615068008837926e-5
54.95,phe-val-arg-amc,killed,800,-15.921256386823936,2498.3544500858548,5.572413302389304,67.32798963166339,0.024436826441223417,0.5383603658832335,9.0,1347.9606666666666,-0.011811365702676737,0.004133958386314911,30.2,-3.9110482459194494e-4,1.3688603928195067e-4
54.95,leu-amc,live,800,-21.019269207711936,1270.440347881064,4.335630326559734,52.38471337870364,0.0018605201284448887,0.7705174022196419,9.0,1347.9606666666666,-0.015593384679161215,0.003216436824734056,30.2,-5.163372410318284e-4,1.0650453062033297e-4
54.95,mub-cell,live,800,-0.8191350122949768,329.7392079655502,0.8106647390502129,9.794755733951964,0.345925325796043,0.1272915445149321,9.0,627.7616517857141,-0.0013048503519845264,0.0012913575347334734,30.2,-4.3206965297500874e-5,4.276018326932031e-5
54.95,pro-amc,killed,800,11.286243422961373,845.7229655905116,4.708807154527768,56.8935759200797,0.04768725755539472,0.45075758572361263,9.0,1347.9606666666666,0.008372828452680895,0.003493282312288861,30.2,2.772459752543343e-4,1.1567159974466428e-4
54.95,mub-cell,killed,800,1.8686423353514237,514.7969214958204,1.89992761591283,22.955638766105512,0.35811011666633397,0.12141295079175454,9.0,627.7616517857141,0.0029766748733949158,0.003026511113745713,30.2,9.856539315877205e-5,1.002155997929044e-4
54.95,mub-b-glu,live,800,0.04174137993021642,234.26320794492617,1.0011095149339666,12.095781016948825,0.967906098737293,2.482930370935398e-4,9.0,627.7616517857141,6.649240171246524e-5,0.0015947286873708151,30.2,2.2017351560418956e-6,5.2805585674530304e-5
54.95,mub-po4,live,800,41.355328812215866,2732.657234700678,12.290609769136879,148.49976162903374,0.012005451878473983,0.6179418044943203,9.0,627.7616517857141,0.06587743723207302,0.01957846538439444,30.2,0.0021813720937772525,6.482935557746503e-4
54.95,pro-amc,live,800,-2.7174211570571316,565.8885386063353,3.519681269166863,42.52611052658614,0.4653381694226115,0.07847250032248973,9.0,1347.9606666666666,-0.0020159498895297627,0.002611115707011379,30.2,-6.675330760032327e-5,8.646078500037679e-5
54.95,mub-a-glu,live,800,-1.4230594548405249,247.8436550358398,1.6952760139016796,20.482961276013015,0.428963057642454,0.09145618701084479,9.0,627.7616517857141,-0.002266878600807373,0.0027005090372744854,30.2,-7.506220532474745e-5,8.942082904882402e-5
54.95,mub-a-glu,killed,800,2.9950194687868184,338.13230684569413,1.1290721083641444,13.641873113171066,0.03281580970384991,0.5012997496159639,9.0,627.7616517857141,0.004770950025805599,0.0017985681431040203,30.2,1.579784776756821e-4,5.955523652662319e-5
54.95,orn-amc,live,800,9.746803849778066,3026.4940939649405,11.724387783146758,141.65845501137554,0.4332271888650956,0.08985771220753681,9.0,1347.9606666666666,0.00723077764122054,0.00869787084525223,30.2,2.3942972321922318e-4,2.880089683858354e-4
54.95,mub-b-glu,killed,800,3.195696382242058,298.0054457308439,0.6081653535719121,7.348082132039594,0.0011802123692196311,0.797754216179804,9.0,627.7616517857141,0.005090620577334829,9.687838558502915e-4,30.2,1.6856359527598773e-4,3.207893562418184e-5
54.95,phe-arg-amc,live,800,-18.09723983856417,1872.8282206286922,8.281961731071597,100.06577102246418,0.06514456196150531,0.4055117709688821,9.0,1347.9606666666666,-0.013425643853033426,0.006144067802476628,30.2,-4.4455774347792803e-4,2.0344595372439166e-4
54.95,mub-xylo,killed,800,-0.16019471295140753,367.5307650894595,0.67568811414833585,8.163917476133951,0.8193807087383084,0.00796585467120322,9.0,627.7616517857141,-2.551839738788152e-4,0.0010763449984979034,30.2,-8.449800459563418e-6,3.564056286416899e-5
54.95,orn-amc,killed,800,81.64284228401435,5932.027189709679,38.175295759828735,461.24825593991204,0.06977529894699831,0.39518250820411416,9.0,1347.9606666666666,0.060567674044901175,0.028320778716957175,30.2,0.002005552120692092,9.377741297005687e-4
54.95,phe-arg-amc,killed,800,-7.1389456838824215,3395.183599725868,8.484118379509098,102.50830354677205,0.42790329965316853,0.0918567422907776,9.0,1347.9606666666666,-0.005296108306732804,0.006294040018607688,30.2,-1.7536782472625179e-4,2.0841192114594994e-4
54.95,mub-xylo,live,800,-0.3392398268586491,235.3772094181493,0.4227647943378177,5.108002968409454,0.4486846009975429,0.08423667992668142,9.0,627.7616517857141,-5.403959064617225e-4,6.734479449887266e-4,30.2,-1.7893904187474255e-5,2.2299600827441278e-5
61.55,arg-amc,killed,800,4.539943299734623,570.2346387723443,2.540124193399071,35.26856208597118,0.09721467428745734,0.19725397630872235,15.0,2533.4822642857134,0.0017919775337423207,0.001002621660000146,30.2,5.9337004428553666e-5,3.3199392715236624e-5
61.55,phe-val-arg-amc,killed,800,-8.451029310607614,1700.5888857440302,2.45404105263443,34.0733336784379,0.0043603748837832915,0.47705487327026147,15.0,2533.4822642857134,-0.0033357365195490272,9.686434703841588e-4,30.2,-1.1045485164069627e-4,3.207428709881321e-5
61.55,arg-amc,live,800,4.543209427506129,788.237016876463,2.3487565642165125,32.61150258919176,0.07514196225418006,0.22348804406664113,15.0,2533.4822642857134,0.0017932667189154512,9.270862469916353e-4,30.2,5.937969267931958e-5,3.069822009906077e-5
61.55,leu-amc,live,800,-8.841530061986296,1522.6610383254417,4.406596353071822,61.18374742069594,0.06607473588889153,0.23645129921069086,15.0,2533.4822642857134,-0.0034898724915601747,0.0017393436753796309,30.2,-1.1555869177351572e-4,5.759416143641162e-5
61.55,leu-amc,killed,800,-1.2396256981275107,1045.4998232941061,4.072705465999883,56.54781209468387,0.7656605654741854,0.007075999455152362,15.0,2533.4822642857134,-4.892971684082459e-4,0.0016075523888256372,30.2,-1.6201892993650525e-5,5.323021155051779e-5
61.55,mub-nag,killed,800,6.471440551193413,602.1744981717918,3.2456592575924486,45.06462138102333,0.06757710318564802,0.23419223753730214,15.0,861.3219732142859,0.007513381467609908,0.0037682299517801457,30.2,2.487874658148976e-4,1.2477582621788562e-4
61.55,mub-b-glu,live,800,1.9281569873330648,294.3148959978094,1.852236305462294,25.717526452779893,0.3168546935636509,0.07694431622707046,15.0,861.3219732142859,0.002238601878618699,0.0021504575095769455,30.2,7.412589002048671e-5,7.120720230387237e-5
